rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분,제 21 기,14450000000,제 20 기,29919000000,제 19 기,-2207000000,8,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,14684000000,제 20 기,29554000000,제 19 기,-2075000000,8,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-234000000,제 20 기,365000000,제 19 기,-132000000,8,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,총포괄이익 소계,연결재무제표 [member],제 21 기,4801072000000,제 20 기,612158000000,제 19 기,448520000000,9,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|비지배지분 [member],제 21 기,387520000000,제 20 기,160324000000,제 19 기,65335000000,9,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|지배기업 소유주 지분,제 21 기,4413552000000,제 20 기,451834000000,제 19 기,383185000000,9,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,716705000000,제 20 기,-79580000000,제 19 기,117498000000,9,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,총포괄이익 소계,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,3696847000000,제 20 기,531414000000,제 19 기,265687000000,9,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,연차배당,연결재무제표 [member],제 21 기,-869717000000,제 20 기,-177648000000,제 19 기,-483910000000,11,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|비지배지분 [member],제 21 기,-91334000000,제 20 기,-24040000000,제 19 기,-23852000000,11,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|지배기업 소유주 지분,제 21 기,-778383000000,제 20 기,-153608000000,제 19 기,-460058000000,11,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-778383000000,제 20 기,-153608000000,제 19 기,-460058000000,11,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자기주식 처분,연결재무제표 [member],제 21 기,49776000000,제 20 기,737110000000,제 19 기,,12,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자기주식 처분,자본 [member]|비지배지분 [member],제 21 기,0,제 20 기,,제 19 기,,12,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자기주식 처분,자본 [member]|지배기업 소유주 지분,제 21 기,49776000000,제 20 기,737110000000,제 19 기,,12,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자기주식 처분,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,17688000000,제 20 기,319245000000,제 19 기,,12,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자기주식 처분,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,32088000000,제 20 기,417865000000,제 19 기,,12,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업 유상증자,연결재무제표 [member],제 21 기,626751000000,제 20 기,236620000000,제 19 기,98642000000,13,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업 유상증자,자본 [member]|비지배지분 [member],제 21 기,626882000000,제 20 기,236620000000,제 19 기,98642000000,13,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업 유상증자,자본 [member]|지배기업 소유주 지분,제 21 기,-131000000,제 20 기,,제 19 기,,13,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업 유상증자,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,-131000000,제 20 기,,제 19 기,,13,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업의 지분율변동,연결재무제표 [member],제 21 기,-197603000000,제 20 기,,제 19 기,,14,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업의 지분율변동,자본 [member]|비지배지분 [member],제 21 기,-169546000000,제 20 기,,제 19 기,,14,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업의 지분율변동,자본 [member]|지배기업 소유주 지분,제 21 기,-28057000000,제 20 기,,제 19 기,,14,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,종속기업의 지분율변동,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,-28057000000,제 20 기,,제 19 기,,14,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,사업결합,연결재무제표 [member],제 21 기,12951000000,제 20 기,,제 19 기,,15,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,사업결합,자본 [member]|비지배지분 [member],제 21 기,12951000000,제 20 기,,제 19 기,,15,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,연결재무제표 [member],제 21 기,-3682000000,제 20 기,-1589000000,제 19 기,-1591000000,16,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|비지배지분 [member],제 21 기,-1588000000,제 20 기,-397000000,제 19 기,-397000000,16,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분,제 21 기,-2094000000,제 20 기,-1192000000,제 19 기,-1194000000,16,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,-275000000,제 20 기,,제 19 기,,16,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-1819000000,제 20 기,-1192000000,제 19 기,-1191000000,16,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,기타,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,,제 20 기,,제 19 기,-3000000,16,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,연결재무제표 [member],제 21 기,-381524000000,제 20 기,794493000000,제 19 기,-386859000000,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|비지배지분 [member],제 21 기,377365000000,제 20 기,212183000000,제 19 기,74393000000,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분,제 21 기,-758889000000,제 20 기,582310000000,제 19 기,-461252000000,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,17688000000,제 20 기,319245000000,제 19 기,,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,-275000000,제 20 기,,제 19 기,,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,-780202000000,제 20 기,-154800000000,제 19 기,-461249000000,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,-표준계정코드 미사용-,자본에 직접 반영된 소유주와의 거래 등 소계,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,3900000000,제 20 기,417865000000,제 19 기,-3000000,17,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 21 기,23209988000000,제 20 기,18790440000000,제 19 기,17383789000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],제 21 기,1516204000000,제 20 기,751319000000,제 19 기,378812000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분,제 21 기,21693784000000,제 20 기,18039121000000,제 19 기,17004977000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|기타자본항목,제 21 기,-37310000000,제 20 기,-54998000000,제 19 기,-374243000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|기타포괄손익누계액 [member],제 21 기,551354000000,제 20 기,-165076000000,제 19 기,-85496000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|이익잉여금 [member],제 21 기,18091949000000,제 20 기,15175304000000,제 19 기,14798690000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|자본금 [member],제 21 기,391406000000,제 20 기,391406000000,제 19 기,391406000000,18,KRW,
20220315001036,11011,2021,00356361,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업 소유주 지분|자본잉여금 [member],제 21 기,2696385000000,제 20 기,2692485000000,제 19 기,2274620000000,18,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 54 기,88565366000000,제 53 기,83686357000000,제 52 기,76082873000000,1,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 54 기,12795554000000,제 53 기,9862136000000,제 52 기,8681971000000,2,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 54 기,6949333000000,제 53 기,7219695000000,제 52 기,7292626000000,3,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 54 기,12396646000000,제 53 기,12897108000000,제 52 기,9449913000000,4,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 54 기,3147296000000,제 53 기,3283972000000,제 52 기,3513090000000,5,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,기타채권,-,제 54 기,4220970000000,제 53 기,4016972000000,제 52 기,3402059000000,6,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 54 기,11645641000000,제 53 기,11333734000000,제 52 기,11663848000000,7,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_OtherCurrentAssets,기타자산,-,제 54 기,2081853000000,제 53 기,2033371000000,제 52 기,1777627000000,8,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 54 기,47346000000,제 53 기,138848000000,제 52 기,112046000000,9,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,-표준계정코드 미사용-,금융업채권,-,제 54 기,35252606000000,제 53 기,32596052000000,제 52 기,30178200000000,10,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,-,제 54 기,28121000000,제 53 기,304469000000,제 52 기,11493000000,11,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 54 기,145381049000000,제 53 기,125657855000000,제 52 기,118429347000000,12,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 54 기,306410000000,제 53 기,61859000000,제 52 기,803262000000,13,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 54 기,3539286000000,제 53 기,2779227000000,제 52 기,3059526000000,14,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_LongTermTradeReceivablesGross,장기성매출채권,-,제 54 기,137157000000,제 53 기,124269000000,제 52 기,127430000000,15,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타채권,-,제 54 기,741168000000,제 53 기,702341000000,제 52 기,705154000000,16,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_OtherNonCurrentAssets,기타자산,-,제 54 기,1191284000000,제 53 기,879509000000,제 52 기,865767000000,17,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 54 기,35543083000000,제 53 기,34092229000000,제 52 기,32831524000000,18,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 54 기,156656000000,제 53 기,160967000000,제 52 기,171494000000,19,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 54 기,5846986000000,제 53 기,5677567000000,제 52 기,5266496000000,20,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_InvestmentsInAssociates,공동기업 및 관계기업투자,-,제 54 기,22429117000000,제 53 기,19925260000000,제 52 기,18375290000000,21,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_InvestedAssetForPostemploymentBenefit,순확정급여자산,-,제 54 기,219721000000,제 53 기,,제 52 기,,22,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 54 기,2224833000000,제 53 기,2847454000000,제 52 기,2340096000000,23,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,-표준계정코드 미사용-,금융업채권,-,제 54 기,45776526000000,제 53 기,37069158000000,제 52 기,32080426000000,24,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,-표준계정코드 미사용-,운용리스자산,-,제 54 기,26327996000000,제 53 기,20501691000000,제 52 기,21068340000000,25,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 54 기,940826000000,제 53 기,836324000000,제 52 기,734542000000,26,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 54 기,233946415000000,제 53 기,209344212000000,제 52 기,194512220000000,27,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 54 기,64236787000000,제 53 기,59459528000000,제 52 기,53314096000000,29,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 54 기,9155255000000,제 53 기,8793179000000,제 52 기,7669424000000,30,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_ShortTermOtherPayables,미지급금,-,제 54 기,6335645000000,제 53 기,6123714000000,제 52 기,6060100000000,31,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 54 기,13087836000000,제 53 기,13780670000000,제 52 기,12570693000000,32,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기부채,-,제 54 기,20578902000000,제 53 기,16104005000000,제 52 기,15778558000000,33,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 54 기,751929000000,제 53 기,548733000000,제 52 기,370100000000,34,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 54 기,6664647000000,제 53 기,6360770000000,제 52 기,3462034000000,35,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채,-,제 54 기,55187000000,제 53 기,100328000000,제 52 기,9970000000,36,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_OtherCurrentLiabilities,기타부채,-,제 54 기,7440120000000,제 53 기,7292585000000,제 52 기,7260829000000,37,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,-표준계정코드 미사용-,리스부채,-,제 54 기,167266000000,제 53 기,141478000000,제 52 기,132388000000,38,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,-표준계정코드 미사용-,매각예정비유동부채,-,제 54 기,,제 53 기,214066000000,제 52 기,,39,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 54 기,87093839000000,제 53 기,73543714000000,제 52 기,64832370000000,40,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_LongTermOtherPayablesGross,장기성미지급금,-,제 54 기,769487000000,제 53 기,798547000000,제 52 기,847287000000,41,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_BondsIssued,사채,-,제 54 기,63458809000000,제 53 기,48795361000000,제 52 기,41805814000000,42,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 54 기,10667731000000,제 53 기,12726724000000,제 52 기,11217088000000,43,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 54 기,79165000000,제 53 기,247566000000,제 52 기,412598000000,44,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_NoncurrentProvisions,충당부채,-,제 54 기,4214137000000,제 53 기,4010118000000,제 52 기,3682895000000,45,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,-,제 54 기,87258000000,제 53 기,459507000000,제 52 기,175196000000,46,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타부채,-,제 54 기,3344618000000,제 53 기,2612752000000,제 52 기,2552819000000,47,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 54 기,3689328000000,제 53 기,3277573000000,제 52 기,3503077000000,48,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,-표준계정코드 미사용-,리스부채,-,제 54 기,783306000000,제 53 기,615566000000,제 52 기,635596000000,49,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 54 기,151330626000000,제 53 기,133003242000000,제 52 기,118146466000000,50,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,-,제 54 기,74986122000000,제 53 기,69480633000000,제 52 기,70065802000000,52,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 54 기,1488993000000,제 53 기,1488993000000,제 52 기,1488993000000,53,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 54 기,4070260000000,제 53 기,4190093000000,제 52 기,4197015000000,54,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 54 기,-1968385000000,제 53 기,-1700592000000,제 52 기,-1516817000000,55,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 54 기,-1772601000000,제 53 기,-3409661000000,제 52 기,-2353022000000,56,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 54 기,73167855000000,제 53 기,68911800000000,제 52 기,68249633000000,57,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 54 기,7629667000000,제 53 기,6860337000000,제 52 기,6299952000000,58,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 54 기,82615789000000,제 53 기,76340970000000,제 52 기,76365754000000,59,KRW,
20220316001052,11011,2021,00164742,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,-,제 54 기,233946415000000,제 53 기,209344212000000,제 52 기,194512220000000,60,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_Revenue,매출액,-,제 54 기,117610626000000,제 53 기,103997601000000,제 52 기,105746422000000,0,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 54 기,95680131000000,제 53 기,85515931000000,제 52 기,88091409000000,1,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 54 기,21930495000000,제 53 기,18481670000000,제 52 기,17655013000000,2,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 54 기,15251546000000,제 53 기,16086999000000,제 52 기,14049508000000,3,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 54 기,6678949000000,제 53 기,2394671000000,제 52 기,3605505000000,4,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,-표준계정코드 미사용-,공동기업및관계기업투자손익,-,제 54 기,1303365000000,제 53 기,162162000000,제 52 기,542826000000,5,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 54 기,912802000000,제 53 기,813916000000,제 52 기,827120000000,6,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 54 기,548410000000,제 53 기,955991000000,제 52 기,475218000000,7,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,dart_OtherGains,기타수익,-,제 54 기,1447261000000,제 53 기,1308642000000,제 52 기,1120958000000,8,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,dart_OtherLosses,기타비용,-,제 54 기,1834405000000,제 53 기,1630144000000,제 52 기,1457425000000,9,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,제 54 기,7959562000000,제 53 기,2093256000000,제 52 기,4163766000000,10,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 54 기,2266485000000,제 53 기,168703000000,제 52 기,978120000000,11,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,-표준계정코드 미사용-,연결당기순이익,-,제 54 기,5693077000000,제 53 기,1924553000000,제 52 기,3185646000000,12,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,-,제 54 기,4942356000000,제 53 기,1424436000000,제 52 기,2980049000000,14,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 54 기,750721000000,제 53 기,500117000000,제 52 기,205597000000,15,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,-표준계정코드 미사용-,보통주 기본주당이익,-,제 54 기,18979,제 53 기,5454,제 52 기,11310,18,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,-표준계정코드 미사용-,1우선주 기본주당이익,-,제 54 기,19002,제 53 기,5502,제 52 기,11355,19,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,-표준계정코드 미사용-,보통주 희석주당이익,-,제 54 기,18979,제 53 기,5454,제 52 기,11310,21,KRW,
20220316001052,11011,2021,00164742,IS,손익계산서,-표준계정코드 미사용-,1우선주 희석주당이익,-,제 54 기,19002,제 53 기,5502,제 52 기,11355,22,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,-표준계정코드 미사용-,연결당기순이익,-,제 54 기,5693077000000,제 53 기,1924553000000,제 52 기,3185646000000,0,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 54 기,2168062000000,제 53 기,-1022025000000,제 52 기,631221000000,1,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,제 54 기,376814000000,제 53 기,123151000000,제 52 기,-183126000000,2,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,-표준계정코드 미사용-,기타포괄손익-공정가치측정금융자산관련손익,-,제 54 기,102137000000,제 53 기,29222000000,제 52 기,-37965000000,3,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정요소,-,제 54 기,175392000000,제 53 기,39564000000,제 52 기,-53144000000,4,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,지분법이익잉여금,-,제 54 기,77482000000,제 53 기,1117000000,제 52 기,-108983000000,5,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,-표준계정코드 미사용-,지분법자본변동,-,제 54 기,21803000000,제 53 기,53248000000,제 52 기,16966000000,6,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류될 수 있는 항목,-,제 54 기,1791248000000,제 53 기,-1145176000000,제 52 기,814347000000,7,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,기타포괄손익-공정가치측정금융자산관련손익,-,제 54 기,-6448000000,제 53 기,4959000000,제 52 기,15906000000,8,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,-,제 54 기,5015000000,제 53 기,100077000000,제 52 기,45051000000,9,KRW,
20220316001052,11011,2021,00164742,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,-,제 54 기,546504000000,제 53 기,-278999000000,제 52 기,271542000000,10,KRW,
